Id,WnvPresent
1,0.0044000528145017315
2,0.0044000528145017315
3,0.0044000528145017315
4,0.0030169006405886822
5,0.0030169006405886822
6,0.0030169006405886822
7,0.0030169006405886822
8,0.0030169006405886822
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0015766423357664872
18,0.0015766423357664872
19,0.0015766423357664872
20,0.0015766423357664872
21,0.0015766423357664872
22,0.0015766423357664872
23,0.0015766423357664872
24,0.0015766423357664872
25,0.0005766423357664863
26,0.0005766423357664863
27,0.0005766423357664863
28,0.0005766423357664863
29,0.0005766423357664863
30,0.0005766423357664863
31,0.0005766423357664863
32,0.0005766423357664863
33,0.0005766423357664863
34,0.0005766423357664863
35,0.0005766423357664863
36,0.0005766423357664863
37,0.0005766423357664863
38,0.0005766423357664863
39,0.0005766423357664863
40,0.0005766423357664863
41,0.0005766423357664863
42,0.0005766423357664863
43,0.0005766423357664863
44,0.0005766423357664863
45,0.0005766423357664863
46,0.0005766423357664863
47,0.0005766423357664863
48,0.0005766423357664863
49,0.0005766423357664863
50,0.0005766423357664863
51,0.0005766423357664863
52,0.0005766423357664863
53,0.0005766423357664863
54,0.0005766423357664863
55,0.0005766423357664863
56,0.0005766423357664863
57,0.001165249930703105
58,0.001165249930703105
59,0.001165249930703105
60,0.0005766423357664863
61,0.0005766423357664863
62,0.0005766423357664863
63,0.0005766423357664863
64,0.0005766423357664863
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.002412899645708011
74,0.002412899645708011
75,0.002412899645708011
76,0.002412899645708011
77,0.002412899645708011
78,0.002412899645708011
79,0.002412899645708011
80,0.002412899645708011
81,0.0015766423357664872
82,0.0015766423357664872
83,0.0015766423357664872
84,0.0005766423357664863
85,0.0005766423357664863
86,0.0005766423357664863
87,0.0005766423357664863
88,0.0005766423357664863
89,0.0015766423357664872
90,0.0015766423357664872
91,0.0015766423357664872
92,0.0015766423357664872
93,0.0015766423357664872
94,0.0015766423357664872
95,0.0015766423357664872
96,0.0015766423357664872
97,0.003400360284484316
98,0.003400360284484316
99,0.003400360284484316
100,0.0015349756690997696
101,0.0015349756690997696
102,0.0015349756690997696
103,0.0015349756690997696
104,0.0015349756690997696
105,0.0005886075949366187
106,0.0005886075949366187
107,0.0005886075949366187
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0010000000000000009
114,0.0010000000000000009
115,0.0010000000000000009
116,0.0010000000000000009
117,0.0010000000000000009
118,0.0010000000000000009
119,0.0010000000000000009
120,0.0010000000000000009
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0005886075949366187
138,0.0005886075949366187
139,0.0005886075949366187
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0014896858140273084
146,0.0014896858140273084
147,0.0014896858140273084
148,0.0014896858140273084
149,0.0014896858140273084
150,0.0014896858140273084
151,0.0014896858140273084
152,0.0014896858140273084
153,0.002165249930703106
154,0.002165249930703106
155,0.002165249930703106
156,0.0015766423357664872
157,0.0015766423357664872
158,0.0015766423357664872
159,0.0015766423357664872
160,0.0015766423357664872
161,0.001165249930703105
162,0.001165249930703105
163,0.001165249930703105
164,0.0005766423357664863
165,0.0005766423357664863
166,0.0005766423357664863
167,0.0005766423357664863
168,0.0005766423357664863
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0015766423357664872
178,0.0015766423357664872
179,0.0015766423357664872
180,0.0015766423357664872
181,0.0015766423357664872
182,0.0015766423357664872
183,0.0015766423357664872
184,0.0015766423357664872
185,0.001165249930703105
186,0.001165249930703105
187,0.001165249930703105
188,0.0005766423357664863
189,0.0005766423357664863
190,0.0005766423357664863
191,0.0005766423357664863
192,0.0005766423357664863
193,0.004831562451134586
194,0.004831562451134586
195,0.004831562451134586
196,0.0005766423357664863
197,0.0005766423357664863
198,0.0005766423357664863
199,0.0005766423357664863
200,0.0005766423357664863
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.002465531224655315
210,0.002465531224655315
211,0.002465531224655315
212,0.0014655312246553143
213,0.0014655312246553143
214,0.0014655312246553143
215,0.0014655312246553143
216,0.0014655312246553143
217,0.001165249930703105
218,0.001165249930703105
219,0.001165249930703105
220,0.0005766423357664863
221,0.0005766423357664863
222,0.0005766423357664863
223,0.0005766423357664863
224,0.0005766423357664863
225,0.0015766423357664872
226,0.0015766423357664872
227,0.0015766423357664872
228,0.0005766423357664863
229,0.0005766423357664863
230,0.0005766423357664863
231,0.0005766423357664863
232,0.0005766423357664863
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0005886075949366187
266,0.0005886075949366187
267,0.0005886075949366187
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0009473684210525857
298,0.0009473684210525857
299,0.0009473684210525857
300,0.0009473684210525857
301,0.0009473684210525857
302,0.0009473684210525857
303,0.0009473684210525857
304,0.0009473684210525857
305,0.0017272727272727995
306,0.0017272727272727995
307,0.0017272727272727995
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0027175547564562974
322,0.0027175547564562974
323,0.0027175547564562974
324,0.0027175547564562974
325,0.0027175547564562974
326,0.0027175547564562974
327,0.0027175547564562974
328,0.0027175547564562974
329,0.0017847217418704986
330,0.0017847217418704986
331,0.0017847217418704986
332,0.0011961141469338799
333,0.0011961141469338799
334,0.0011961141469338799
335,0.0011961141469338799
336,0.0011961141469338799
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.004834418187483758
354,0.004834418187483758
355,0.004834418187483758
356,0.003558310592547076
357,0.003558310592547076
358,0.003558310592547076
359,0.003558310592547076
360,0.003558310592547076
361,0.0010000000000000009
362,0.0010000000000000009
363,0.0010000000000000009
364,0.0010000000000000009
365,0.0010000000000000009
366,0.0010000000000000009
367,0.0010000000000000009
368,0.0010000000000000009
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.00330687489390602
394,0.00330687489390602
395,0.00330687489390602
396,0.002306874893906019
