Id,WnvPresent
1,0.0017912174813491388
2,0.0017912174813491388
3,0.0017912174813491388
4,0.0017912174813491388
5,0.0017912174813491388
6,0.0017912174813491388
7,0.0017912174813491388
8,0.0017912174813491388
9,0.0022912174813490838
10,0.0022912174813490838
11,0.0022912174813490838
12,0.0022912174813490838
13,0.0022912174813490838
14,0.0022912174813490838
15,0.0022912174813490838
16,0.0022912174813490838
17,0.0006861111111111651
18,0.0006861111111111651
19,0.0006861111111111651
20,0.0006861111111111651
21,0.0006861111111111651
22,0.0006861111111111651
23,0.0006861111111111651
24,0.0006861111111111651
25,0.0001814194577353101
26,0.0001814194577353101
27,0.0001814194577353101
28,0.0001814194577353101
29,0.0001814194577353101
30,0.0001814194577353101
31,0.0001814194577353101
32,0.0001814194577353101
33,9.808612440187492e-05
34,9.808612440187492e-05
35,9.808612440187492e-05
36,9.808612440187492e-05
37,9.808612440187492e-05
38,9.808612440187492e-05
39,9.808612440187492e-05
40,9.808612440187492e-05
41,0.002181419457735312
42,0.002181419457735312
43,0.002181419457735312
44,0.002181419457735312
45,0.002181419457735312
46,0.002181419457735312
47,0.002181419457735312
48,0.002181419457735312
49,0.0010980861244018758
50,0.0010980861244018758
51,0.0010980861244018758
52,0.0010980861244018758
53,0.0010980861244018758
54,0.0010980861244018758
55,0.0010980861244018758
56,0.0010980861244018758
57,0.001160984848484814
58,0.001160984848484814
59,0.001160984848484814
60,0.001160984848484814
61,0.001160984848484814
62,0.001160984848484814
63,0.001160984848484814
64,0.001160984848484814
65,0.001020075757575789
66,0.001020075757575789
67,0.001020075757575789
68,0.001020075757575789
69,0.001020075757575789
70,0.001020075757575789
71,0.001020075757575789
72,0.001020075757575789
73,0.0001565656565656326
74,0.0001565656565656326
75,0.0001565656565656326
76,0.0001565656565656326
77,0.0001565656565656326
78,0.0001565656565656326
79,0.0001565656565656326
80,0.0001565656565656326
81,0.0001565656565656326
82,0.0001565656565656326
83,0.0001565656565656326
84,0.0001565656565656326
85,0.0001565656565656326
86,0.0001565656565656326
87,0.0001565656565656326
88,0.0001565656565656326
89,0.0015845928924876906
90,0.0015845928924876906
91,0.0015845928924876906
92,0.0015845928924876906
93,0.0015845928924876906
94,0.0015845928924876906
95,0.0015845928924876906
96,0.0015845928924876906
97,0.0011111111111110628
98,0.0011111111111110628
99,0.0011111111111110628
100,0.0011111111111110628
101,0.0011111111111110628
102,0.0011111111111110628
103,0.0011111111111110628
104,0.0011111111111110628
105,0.00862851966879985
106,0.00862851966879985
107,0.00862851966879985
108,0.00862851966879985
109,0.00862851966879985
110,0.00862851966879985
111,0.00862851966879985
112,0.00862851966879985
113,0.0005666666666667153
114,0.0005666666666667153
115,0.0005666666666667153
116,0.0005666666666667153
117,0.0005666666666667153
118,0.0005666666666667153
119,0.0005666666666667153
120,0.0005666666666667153
121,0.0012260847390157537
122,0.0012260847390157537
123,0.0012260847390157537
124,0.0012260847390157537
125,0.0012260847390157537
